business_status,education_level_numeric,owner_business_experience,owner_age,owner_gender,entrepreneur_capability,gender_success_factor,business_location,business_sector,entity_type,location_success_probability,sector_success_probability,market_positioning_score,entity_type_advantage,business_capital,capital_source,number_of_employees,capital_adequacy,capital_source_effectiveness,financial_planning_score,business_scale_score,overall_risk_score,risk_adjusted_success_probability,under_capitalization_risk,experience_gap,pre_investment_success_score,prediction_confidence,success_category,improvement_focus
Success,1,5,59,Male,0.5777777058518903,0.6768513723459347,RULINDO,Construction,INDIVIDUAL,0.680365296803653,0.7855153203342619,2.0731781158638984,0.6199585157870477,18148883.0,Microfinance,4.0,0.3163108302291716,0.6820461384152458,0.5586915490818667,1.0,0.3324881726135208,0.6675118273864792,1,0,0.9648030934693043,0.8999999999999999,Excellent,Capital Strategy & Financial Planning
Fail,4,0,28,Male,0.5215277058518902,0.6768513723459347,GASABO,Transportation And Storage,INDIVIDUAL,0.6970091027308193,0.7173447537473233,0.8370266093967835,0.6199585157870477,64826336.0,Bank Loan,3.0,4.181603304936967,0.671356783919598,0.9914070351758795,0.7,0.378409154187094,0.621590845812906,0,1,0.737884892061314,0.7,Good,Skills & Experience Development
Success,2,3,25,Male,0.6340277058518902,0.6768513723459347,RUBAVU,Transportation And Storage,INDIVIDUAL,0.6776859504132231,0.7173447537473233,1.0574405391438402,0.6199585157870477,14152428.0,Business Partner,5.0,0.9128981113120826,0.6854838709677419,0.8838696891183433,1.0,0.20624659115023142,0.7937534088497686,0,0,0.8342865505910666,0.7999999999999999,Excellent,Skills & Experience Development
Fail,5,5,42,Male,0.7527777058518902,0.6768513723459347,NYABIHU,Other Service Activities,INDIVIDUAL,0.7038461538461539,0.5479876160990712,0.9774826326937973,0.6199585157870477,1529732.0,Crowdfunding,2.0,2.4548197918814676,0.6709741550695825,1.0412922465208747,0.7,0.24698331193838252,0.7530166880616175,0,0,0.8811303691715585,0.7999999999999999,Excellent,Skills & Experience Development
Success,5,1,50,Female,0.6489003446636559,0.6843356310910388,KICUKIRO,Education,PRIVATE CORPORATION,0.657762938230384,0.7021943573667712,1.6252939783594325,0.718362748779572,9834803.0,Family/Friends,6.0,1.2746314996978279,0.696969696969697,0.977748784015366,1.0,0.4487527668228447,0.5512472331771553,0,1,0.9556802406282274,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Fail,2,0,37,Male,0.4840277058518902,0.6768513723459347,GASABO,Other Service Activities,INDIVIDUAL,0.6970091027308193,0.5479876160990712,0.5883074311735743,0.6199585157870477,148218.0,Venture Capital,1.0,0.2378511268072364,0.6891891891891891,0.4812195384585658,0.7,0.5591523975644209,0.4408476024355791,1,1,0.500759574650718,0.5,Moderate,Risk Mitigation & Strategy
Success,3,5,70,Female,0.5664003446636559,0.6843356310910388,KICUKIRO,Administrative And Support Service Activities,PRIVATE CORPORATION,0.657762938230384,0.69375,1.6065404130336456,0.718362748779572,9265573.0,Crowdfunding,3.0,1.074902185889849,0.6709741550695825,0.860017792993337,0.7,0.1716922043010753,0.8283077956989247,0,0,0.9522212140456274,0.8999999999999999,Excellent,Skills & Experience Development
Success,1,4,42,Female,0.6289003446636559,0.6843356310910388,KICUKIRO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,0.657762938230384,0.6238907849829352,0.6396499438077341,0.718362748779572,358626.0,Foreign Investment,5.0,0.09930241373762859,0.6920762286860582,0.5074484720402246,1.0,0.3879809170680891,0.6120190829319109,1,0,0.5978485239474686,0.7999999999999999,Moderate,Capital Strategy & Financial Planning
Fail,8,3,34,Male,0.8215277058518902,0.6768513723459347,NYAMASHEKE,Other Service Activities,INDIVIDUAL,0.6842105263157895,0.5479876160990712,0.8873913396013242,0.6199585157870477,145347.0,Crowdfunding,1.0,0.23324392265481514,0.6709741550695825,0.4746032271845785,0.7,0.40951275908330065,0.5904872409166994,1,0,0.7050544016353826,0.6,Good,Capital Strategy & Financial Planning
Fail,8,5,43,Female,0.8476503446636559,0.6843356310910388,NYARUGURU,Other Service Activities,INDIVIDUAL,0.7131147540983607,0.5479876160990712,1.018408623190893,0.6199585157870477,80930.0,Family/Friends,1.0,0.12987148451948916,0.696969696969697,0.45655878022078134,0.7,0.5120728260048787,0.4879271739951213,1,0,0.7206223890510396,0.7,Good,Capital Strategy & Financial Planning
Success,2,0,61,Male,0.4340277058518902,0.6768513723459347,KIREHE,Other Service Activities,INDIVIDUAL,0.6656151419558359,0.5479876160990712,0.8546343374162957,0.6199585157870477,4908281.0,Family/Friends,2.0,7.876507350905754,0.696969696969697,0.9990909090909091,0.7,0.5125014990529357,0.48749850094706426,0,1,0.6911393235717811,0.6,Good,Skills & Experience Development
Success,6,1,33,Female,0.6551503446636558,0.6843356310910388,KICUKIRO,Construction,PRIVATE CORPORATION,0.657762938230384,0.7855153203342619,1.6652567923750816,0.718362748779572,669391.0,Personal Savings,1.0,0.011666592536738235,0.6834381551362684,0.422948094675065,0.7,0.5790529017512573,0.42094709824874266,1,1,0.802785744811382,0.7,Excellent,Risk Mitigation & Strategy
Success,4,0,37,Male,0.5465277058518903,0.6768513723459347,RUBAVU,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.6776859504132231,0.6238907849829352,0.8141758498216828,0.6199585157870477,7227573.0,Microfinance,4.0,2.001292277651128,0.6820461384152458,1.1046138415245736,1.0,0.3973185570310732,0.6026814429689268,0,1,0.7641920231859166,0.7,Good,Skills & Experience Development
Success,6,6,64,Male,0.8040277058518901,0.6768513723459347,NYABIHU,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.7038461538461539,0.6238907849829352,0.982937121594849,0.6199585157870477,4148232.0,Family/Friends,2.0,1.1486324202474738,0.696969696969697,0.8862490141527776,0.7,0.30150326779611125,0.6984967322038887,0,0,0.8482041921332514,0.8999999999999999,Excellent,Risk Mitigation & Strategy
Fail,7,1,21,Male,0.6102777058518902,0.6768513723459347,NGORORERO,Other Service Activities,INDIVIDUAL,0.7056737588652482,0.5479876160990712,0.9396566200122203,0.6199585157870477,553299.0,Family/Friends,1.0,0.8879001916860104,0.696969696969697,0.8210659570124117,0.7,0.48856925404554163,0.5114307459544584,0,1,0.7255501052026168,0.7,Good,Risk Mitigation & Strategy
Success,6,2,41,Female,0.6801503446636559,0.6843356310910388,KIREHE,Education,PRIVATE CORPORATION,0.6656151419558359,0.7021943573667712,1.8457328608690458,0.718362748779572,78791344.875,Crowdfunding,11.0,10.211687014089659,0.6709741550695825,1.011292246520875,0.8,0.3471552817045867,0.6528447182954134,0,1,1.0488703239056596,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Success,4,0,34,Female,0.5226503446636559,0.6843356310910388,NYARUGENGE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,0.7013574660633484,0.6238907849829352,0.6318807053809714,0.718362748779572,51081904.0,Inheritance,10.0,14.144418880710894,0.6826003824091779,1.0547801147227533,1.0,0.39291805113022593,0.6070819488697741,0,1,0.6998766981989828,0.7,Good,Skills & Experience Development
Success,4,2,61,Female,0.5676503446636558,0.6843356310910388,NGORORERO,Manufacturing,INDIVIDUAL,0.7056737588652482,0.750733137829912,1.958436640587367,0.6199585157870477,30424238.0,Foreign Investment,2.0,0.9556562809172758,0.6920762286860582,0.8365369388351365,0.7,0.33332624283571005,0.66667375716429,0,1,1.0023732496875806,0.7999999999999999,Excellent,Skills & Experience Development
Fail,4,1,31,Male,0.5915277058518902,0.6768513723459347,GISAGARA,Unclassified,INDIVIDUAL,0.6741573033707865,0.6707616707616708,1.6682177748276632,0.6199585157870477,1444468.0,Venture Capital,1.0,0.25195889516585784,0.6891891891891891,0.4847464805482212,0.7,0.5164181857061113,0.4835818142938887,1,1,0.8124157384583158,0.7,Excellent,Risk Mitigation & Strategy
Fail,4,4,47,Male,0.7215277058518902,0.6768513723459347,GASABO,Transportation And Storage,PRIVATE CORPORATION,0.6970091027308193,0.7173447537473233,0.8370266093967835,0.718362748779572,78791344.875,Microfinance,7.0,5.082412001963652,0.6820461384152458,1.0546138415245738,1.0,0.20749220660830672,0.7925077933916933,0,0,0.8478699831642451,0.8999999999999999,Excellent,Skills & Experience Development
Fail,8,3,34,Female,0.8226503446636558,0.6843356310910388,NGOMA,Other Service Activities,INDIVIDUAL,0.6764705882352942,0.5479876160990712,0.8782874260952056,0.6199585157870477,992853.0,Family/Friends,1.0,1.5932694059017467,0.696969696969697,0.9474082605663458,0.7,0.3527911132555096,0.6472088867444904,0,0,0.8326608024133826,0.7,Excellent,Risk Mitigation & Strategy
Fail,7,6,55,Male,0.8352777058518901,0.6768513723459347,RULINDO,Other Service Activities,INDIVIDUAL,0.680365296803653,0.5479876160990712,1.042116778395499,0.6199585157870477,1578797.0,Microfinance,1.0,2.533556284998343,0.6820461384152458,1.0446138415245736,0.7,0.218235175050003,0.781764824949997,0,0,0.9286189317255845,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Success,6,0,21,Female,0.5101503446636558,0.6843356310910388,GASABO,Accommodation And Food Service Activities,PRIVATE CORPORATION,0.6970091027308193,0.6518218623481782,1.1479955870045977,0.718362748779572,63716378.0,Inheritance,7.0,6.450017444482738,0.6826003824091779,1.0547801147227533,1.0,0.3951843509395989,0.6048156490604011,0,1,0.8247021586430147,0.7,Excellent,Skills & Experience Development
Fail,7,0,49,Male,0.6402777058518903,0.6768513723459347,NYARUGENGE,Other Service Activities,INDIVIDUAL,0.7013574660633484,0.5479876160990712,0.6264262164799195,0.6199585157870477,140091.0,Crowdfunding,1.0,0.22480941724724768,0.6709741550695825,0.4724946008326867,0.7,0.5529585441365249,0.4470414558634751,1,1,0.5562218072564137,0.5,Moderate,Risk Mitigation & Strategy
Success,5,4,45,Male,0.7527777058518902,0.6768513723459347,GAKENKE,Financial And Insurance Activities,INDIVIDUAL,0.6788321167883211,0.7864321608040201,1.864623436347121,0.6199585157870477,78791344.875,Inheritance,4.0,0.9999999873082508,0.6826003824091779,0.904780111549816,1.0,0.16963633959270033,0.8303636604072997,0,0,1.0842569308112613,0.8999999999999999,Excellent,Skills & Experience Development
Fail,8,5,36,Female,0.8476503446636559,0.6843356310910388,GISAGARA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.6741573033707865,0.6238907849829352,0.94330140828972,0.6199585157870477,12343930.0,Microfinance,1.0,3.4179954716287324,0.6820461384152458,0.9946138415245738,0.7,0.2305672215389437,0.7694327784610563,0,0,0.8926604715448814,0.8999999999999999,Excellent,Risk Mitigation & Strategy
Success,7,1,21,Male,0.6102777058518902,0.6768513723459347,GICUMBI,Accommodation And Food Service Activities,INDIVIDUAL,0.6863354037267081,0.6518218623481782,1.423785087160115,0.6199585157870477,28123184.0,Business Partner,5.0,2.84691366785472,0.6854838709677419,1.1056451612903224,1.0,0.38424313990103465,0.6157568600989654,0,1,0.9385922458879695,0.7999999999999999,Excellent,Skills & Experience Development
Success,3,5,39,Female,0.6914003446636559,0.6843356310910388,RUBAVU,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,0.6776859504132231,0.6238907849829352,0.8141758498216828,0.718362748779572,228682.0,Personal Savings,3.0,0.06332132800842209,0.6834381551362684,0.435861778542986,0.7,0.4815750602847444,0.5184249397152556,1,0,0.6236144984333151,0.7999999999999999,Moderate,Capital Strategy & Financial Planning
Fail,8,3,45,Male,0.8465277058518902,0.6768513723459347,NYABIHU,Other Service Activities,INDIVIDUAL,0.7038461538461539,0.5479876160990712,0.9774826326937973,0.6199585157870477,67819.0,Government Grant,1.0,0.1088317584162515,0.6453900709219859,0.4358249608806586,0.7,0.39698331193838254,0.6030166880616175,1,0,0.7278885477615045,0.6,Good,Capital Strategy & Financial Planning
Success,5,3,36,Male,0.7527777058518902,0.6768513723459347,RUSIZI,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.6869300911854104,0.6238907849829352,0.8608748850550727,0.6199585157870477,3911346.0,Crowdfunding,2.0,1.083039430389929,0.6709741550695825,0.862052104118357,0.7,0.22980201063935432,0.7701979893606457,0,0,0.8106046569210537,0.7999999999999999,Excellent,Skills & Experience Development
Success,8,2,42,Male,0.7415277058518902,0.6768513723459347,KICUKIRO,Mining And Quarrying,PRIVATE CORPORATION,0.657762938230384,0.81,1.8939483428774107,0.718362748779572,78791344.875,Personal Savings,13.0,0.9999999873082508,0.6834381551362684,0.8650314433679432,0.8,0.43070595238095233,0.5692940476190477,0,1,1.026062067840715,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Success,2,0,56,Male,0.4340277058518902,0.6768513723459347,NYARUGENGE,Other Service Activities,PRIVATE CORPORATION,0.7013574660633484,0.5479876160990712,0.6264262164799195,0.718362748779572,11800514.0,Family/Friends,5.0,18.936738802335537,0.696969696969697,1.059090909090909,1.0,0.5041597905102222,0.4958402094897778,0,1,0.6507556350462298,0.6,Good,Skills & Experience Development
Success,1,0,33,Male,0.4277777058518902,0.6768513723459347,GASABO,Other Service Activities,INDIVIDUAL,0.6970091027308193,0.5479876160990712,0.5883074311735743,0.6199585157870477,1041997.0,Inheritance,1.0,1.6721326733578912,0.6826003824091779,0.9628132830622261,0.7,0.4134662679758523,0.5865337320241477,0,1,0.6334202367193467,0.6,Moderate,Skills & Experience Development
Success,2,0,51,Male,0.4340277058518902,0.6768513723459347,NYANZA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.7024221453287197,0.6238907849829352,0.9308070760232035,0.6199585157870477,1115839.0,Venture Capital,4.0,0.3089723166825098,0.6891891891891891,0.5589998359273842,1.0,0.5387815104288501,0.46121848957114986,1,1,0.594903737657444,0.7,Moderate,Skills & Experience Development
Success,2,4,49,Female,0.6601503446636559,0.6843356310910388,RWAMAGANA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.6578171091445427,0.6238907849829352,0.8268261678611316,0.6199585157870477,2806146.0,Crowdfunding,2.0,0.7770130194135159,0.6709741550695825,0.6855455013742537,0.7,0.24559683378612218,0.7544031662138778,0,0,0.7270186539507187,0.8999999999999999,Good,Skills & Experience Development
Fail,6,2,42,Male,0.6790277058518902,0.6768513723459347,GICUMBI,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.6863354037267081,0.6238907849829352,0.8695514202301435,0.6199585157870477,879449.0,Government Grant,1.0,0.2435166676681103,0.6453900709219859,0.46949618819362327,0.7,0.5254860487548789,0.4745139512451211,1,1,0.633373004110533,0.7,Moderate,Capital Strategy & Financial Planning
Success,5,3,56,Male,0.7027777058518903,0.6768513723459347,NYARUGENGE,Transportation And Storage,INDIVIDUAL,0.7013574660633484,0.7173447537473233,0.8751453947031287,0.6199585157870477,32984819.0,Government Grant,2.0,2.127675828279847,0.6453900709219859,1.0336170212765956,0.7,0.1990454186859011,0.8009545813140989,0,0,0.8482148320133179,0.7999999999999999,Excellent,Skills & Experience Development
Fail,4,2,21,Male,0.5165277058518902,0.6768513723459347,NYARUGENGE,Transportation And Storage,INDIVIDUAL,0.7013574660633484,0.7173447537473233,0.8751453947031287,0.6199585157870477,20629177.0,Microfinance,2.0,1.3306788574527746,0.6820461384152458,0.9272835558877673,0.7,0.3539637710515655,0.6460362289484345,0,1,0.734772795192978,0.7999999999999999,Good,Skills & Experience Development
Success,2,1,65,Male,0.5040277058518902,0.6768513723459347,GASABO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,0.6970091027308193,0.6238907849829352,0.5937619200746261,0.718362748779572,15286447.0,Foreign Investment,5.0,4.23276919289826,0.6920762286860582,1.0576228686058176,1.0,0.34871502306169366,0.6512849769383063,0,1,0.6943115043133392,0.7999999999999999,Good,Skills & Experience Development
Success,4,2,43,Female,0.6176503446636559,0.6843356310910388,KAMONYI,Other Service Activities,INDIVIDUAL,0.7058823529411765,0.5479876160990712,0.9282614689521371,0.6199585157870477,169643.0,Foreign Investment,1.0,0.27223264856468177,0.6920762286860582,0.4906810307469879,0.7,0.5254390394925621,0.4745609605074379,1,1,0.6349429204253656,0.6,Moderate,Risk Mitigation & Strategy
Success,6,5,64,Male,0.7340277058518903,0.6768513723459347,RWAMAGANA,Other Service Activities,INDIVIDUAL,0.6578171091445427,0.5479876160990712,0.8213716789600798,0.6199585157870477,515212.0,Venture Capital,1.0,0.8267805175121098,0.6891891891891891,0.8034518861347842,0.7,0.25089949043877663,0.7491005095612233,0,0,0.7762343049415278,0.7999999999999999,Good,Skills & Experience Development
Success,7,1,38,Male,0.7102777058518902,0.6768513723459347,KICUKIRO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,0.657762938230384,0.6238907849829352,0.6396499438077341,0.718362748779572,47197710.0,Personal Savings,5.0,13.068897753895731,0.6834381551362684,1.0550314465408805,1.0,0.47472215986599,0.52527784013401,0,1,0.7418092273695228,0.7999999999999999,Good,Risk Mitigation & Strategy
Fail,7,0,41,Male,0.6402777058518903,0.6768513723459347,NYARUGENGE,"Agriculture, Forestry And Fishing",PRIVATE CORPORATION,0.7013574660633484,0.6580459770114943,1.461288296644832,0.718362748779572,53503754.0,Crowdfunding,4.0,14.836992821895091,0.6709741550695825,1.0512922465208747,1.0,0.3747740513304991,0.6252259486695009,0,1,0.9452736372808939,0.7,Excellent,Risk Mitigation & Strategy
Fail,5,1,46,Female,0.6489003446636559,0.6843356310910388,BUGESERA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.6588628762541806,0.6238907849829352,0.8794533615188171,0.6199585157870477,17205095.0,Crowdfunding,1.0,4.764036801808026,0.6709741550695825,0.9912922465208748,0.7,0.3859622392310694,0.6140377607689306,0,1,0.7851640575628059,0.7999999999999999,Good,Risk Mitigation & Strategy
Success,4,0,33,Male,0.5215277058518902,0.6768513723459347,GASABO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.6970091027308193,0.6238907849829352,0.5937619200746261,0.6199585157870477,7660541.0,Family/Friends,1.0,2.121179757842619,0.696969696969697,1.049090909090909,0.7,0.4997059639640624,0.5002940360359376,0,1,0.6672303262541384,0.7,Good,Risk Mitigation & Strategy
Success,7,4,30,Male,0.7902777058518902,0.6768513723459347,KICUKIRO,Transportation And Storage,INDIVIDUAL,0.657762938230384,0.7173447537473233,0.8829146331298914,0.6199585157870477,28960838.0,Bank Loan,4.0,1.8681101442250894,0.671356783919598,1.0684345712321517,1.0,0.20860582538446565,0.7913941746155344,0,0,0.8831994477691847,0.8999999999999999,Excellent,Skills & Experience Development
