business_capital,business_location,business_sector,entity_type,business_registration_year,owner_age,owner_gender,owner_education_level,owner_business_experience,capital_source,turnover_2021,turnover_2022,turnover_2023,turnover_2024,business_status,turnover_growth,number_of_employees,education_level_numeric,business_age,avg_turnover,turnover_trend,capital_efficiency,employee_productivity,business_size_category
32984819.0,NYARUGENGE,Transportation And Storage,INDIVIDUAL,2021,56,Male,Certificate/Diploma,3,Government Grant,33404584.0,29327961.0,35278537.0,45698567.0,Success,Increased,2.0,5,3,35927412.25,4283252.5,1.0892104989507294,11975804.083333334,Micro
20629177.0,NYARUGENGE,Transportation And Storage,INDIVIDUAL,2021,21,Male,Vocational/Technical,2,Microfinance,40470750.0,34443261.0,13849540.0,27821847.0,Fail,Decreased,2.0,4,3,29146349.5,-5854043.0,1.412870134718892,9715449.833333334,Micro
15286447.0,GASABO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2022,65,Male,Primary,1,Foreign Investment,0.0,58733587.0,2500000.0,14234792.0,Success,Decreased,5.0,2,2,18867094.75,-1352921.1,1.2342366748639055,3144515.7916666665,Micro
169643.0,KAMONYI,Other Service Activities,INDIVIDUAL,2022,43,Female,Vocational/Technical,2,Foreign Investment,0.0,200000.0,312393.0,317478.0,Success,Increased,1.0,4,2,207467.75,106482.7,1.2229595505882909,103733.875,Micro
515212.0,RWAMAGANA,Other Service Activities,INDIVIDUAL,2022,64,Male,Bachelor's Degree,5,Venture Capital,0.0,339971.0,365814.0,461385.0,Success,Increased,1.0,6,2,291792.5,140999.8,0.5663531393811879,145896.25,Micro
47197710.0,KICUKIRO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2022,38,Male,Master's Degree,1,Personal Savings,0.0,129468108.0,185566199.75,53246369.0,Success,Decreased,5.0,7,2,92070169.1875,21583719.875,1.9507337800237812,15345028.197916666,Micro
53503754.0,NYARUGENGE,"Agriculture, Forestry And Fishing",PRIVATE CORPORATION,2021,41,Male,Master's Degree,0,Crowdfunding,10280805.0,28993000.0,122134450.0,196044153.75,Fail,Increased,4.0,7,3,89363102.1875,65043149.625,1.670221130974826,17872620.4375,Micro
17205095.0,BUGESERA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,46,Female,Certificate/Diploma,1,Crowdfunding,0.0,26987586.0,11187102.0,6876917.0,Fail,Decreased,1.0,5,2,11262901.25,483026.7,0.6546258881670872,5631450.625,Micro
7660541.0,GASABO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2021,33,Male,Vocational/Technical,0,Family/Friends,10992867.0,9279642.0,7787519.0,7869752.0,Success,Decreased,1.0,4,3,8982445.0,-1086146.8,1.1725599833536582,4491222.5,Micro
28960838.0,KICUKIRO,Transportation And Storage,INDIVIDUAL,2022,30,Male,Master's Degree,4,Bank Loan,0.0,26302745.0,40120781.0,30161578.0,Success,Increased,4.0,7,2,24146276.0,10430277.0,0.8337560938755952,4829255.2,Micro
118403.0,KARONGI,Accommodation And Food Service Activities,PRIVATE CORPORATION,2021,39,Female,Bachelor's Degree,5,Crowdfunding,186195.0,33644.0,1077906.0,193895.0,Success,Increased,2.0,6,3,372910.0,106736.2,3.1494713016452147,124303.33333333333,Micro
8611752.0,NYAGATARE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2021,40,Male,Primary,4,Inheritance,7353578.0,9333264.0,12732814.0,4972371.0,Fail,Decreased,1.0,2,3,8598006.75,-374407.1,0.9984037802756303,4299003.375,Micro
70744.0,RUBAVU,Other Service Activities,INDIVIDUAL,2022,21,Male,Master's Degree,2,Venture Capital,0.0,56618.0,31791.0,66925.0,Fail,Increased,1.0,7,2,38833.5,17594.8,0.5489221853134497,19416.75,Micro
21996224.0,KIREHE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2021,53,Female,Vocational/Technical,5,Family/Friends,49108839.375,93263962.0,1327992.0,18672764.0,Success,Decreased,2.0,4,3,40593389.34375,-18324419.6125,1.8454707270793056,13531129.78125,Micro
22474266.0,MUSANZE,Transportation And Storage,INDIVIDUAL,2022,50,Female,Secondary,1,Bank Loan,0.0,34710001.0,22694793.0,35670034.0,Success,Increased,4.0,3,2,23268707.0,9499489.4,1.0353488725572229,4653741.4,Micro
194471.0,NYANZA,Other Service Activities,INDIVIDUAL,2022,32,Male,Primary,5,Inheritance,0.0,188906.0,60277.0,58890.0,Fail,Decreased,1.0,2,2,77018.25,4804.1,0.3960377329384179,38509.125,Micro
78791344.875,KICUKIRO,Accommodation And Food Service Activities,PRIVATE CORPORATION,2021,34,Female,Vocational/Technical,2,Venture Capital,48400597.0,97358174.0,127206290.0,186236200.0,Success,Increased,13.0,4,3,114800315.25,44335492.5,1.4570168078119532,8200022.517857143,Small
78791344.875,GASABO,Construction,PRIVATE CORPORATION,2021,39,Female,No Formal Education,5,Business Partner,49108839.375,166698618.875,185566199.75,196044153.75,Success,Increased,6.0,1,3,149354452.9375,45967352.4,1.8955692567359639,21336350.41964286,Small
795480.0,GASABO,Other Service Activities,PRIVATE CORPORATION,2022,29,Male,Master's Degree,3,Crowdfunding,0.0,496356.0,92975.0,215900.0,Fail,Decreased,1.0,7,2,201307.75,24431.9,0.25306418380828705,100653.875,Micro
181178.0,NGORORERO,Other Service Activities,INDIVIDUAL,2022,39,Male,Primary,2,Crowdfunding,0.0,124407.0,350511.0,307456.0,Success,Increased,2.0,2,2,195593.5,114847.2,1.0795594412155933,65197.833333333336,Micro
4051606.0,KICUKIRO,Unclassified,INDIVIDUAL,2021,42,Male,Master's Degree,0,Family/Friends,2656498.0,3040936.0,8049540.0,3433766.0,Fail,Increased,1.0,7,3,4295185.0,734040.8,1.0601188614789143,2147592.5,Micro
280879.0,NYAMASHEKE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2021,21,Male,Primary,0,Inheritance,1021976.0,500000.0,500000.0,500000.0,Success,Decreased,1.0,2,3,630494.0,-156592.8,2.2447094844773567,315247.0,Micro
96409.0,GASABO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2022,46,Female,Primary,2,Business Partner,0.0,66666.0,1950000.0,10550.0,Fail,Decreased,1.0,2,2,506804.0,191498.4,5.256757597759568,253402.0,Micro
48886489.0,GICUMBI,Accommodation And Food Service Activities,INDIVIDUAL,2021,57,Male,Primary,5,Crowdfunding,49108839.375,58422831.0,70123076.0,79284469.0,Success,Decreased,3.0,2,3,64234803.84375,10222713.3875,1.3139581885250915,16058700.9609375,Micro
1689409.0,GICUMBI,Other Service Activities,INDIVIDUAL,2022,21,Male,Bachelor's Degree,2,Business Partner,0.0,1027006.0,1454673.0,957160.0,Fail,Decreased,1.0,6,2,859709.75,329914.7,0.5088816509905825,429854.875,Micro
68474.0,NGOMA,Other Service Activities,INDIVIDUAL,2021,41,Male,No Formal Education,0,Foreign Investment,60916.0,108540.0,85168.0,42561.0,Success,Decreased,1.0,1,3,74296.25,-7843.7,1.0850127783862724,37148.125,Micro
6159387.0,GASABO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2021,39,Male,PhD,3,Bank Loan,49108839.375,22530425.0,25205000.0,196044153.75,Success,Increased,2.0,8,3,73222104.53125,44348051.8125,11.887886350275384,24407368.177083332,Micro
78791344.875,GASABO,Other Service Activities,PRIVATE CORPORATION,2021,21,Female,No Formal Education,0,Bank Loan,49108839.375,166698618.875,185566199.75,196044153.75,Fail,Increased,11.0,1,3,149354452.9375,45967352.4,1.8955692567359639,12446204.411458334,Small
50000.0,RUHANGO,Other Service Activities,INDIVIDUAL,2022,34,Female,Primary,1,Government Grant,0.0,10000.0,91431.0,631142.0,Success,Increased,1.0,2,2,183143.25,197485.7,3.6627917441651165,91571.625,Micro
78791344.875,GASABO,Financial And Insurance Activities,INDIVIDUAL,2022,37,Male,Master's Degree,0,Venture Capital,0.0,109030474.0,136973703.0,126727525.0,Success,Increased,6.0,7,2,93182925.5,40812580.4,1.1826543190140677,13311846.5,Small
11898718.0,NYANZA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2021,42,Male,No Formal Education,2,Family/Friends,49108839.375,66504420.0,29852546.0,17265141.0,Success,Decreased,3.0,1,3,40682736.59375,-13218296.9125,3.4190854153081522,10170684.1484375,Micro
1099856.0,RUSIZI,Other Service Activities,INDIVIDUAL,2022,42,Male,Secondary,7,Government Grant,0.0,719046.0,2096152.0,1684790.0,Fail,Increased,1.0,3,2,1124997.0,643147.6,1.0228575169317466,562498.5,Micro
7334240.0,KICUKIRO,"Arts, Entertainment And Recreation",PRIVATE CORPORATION,2021,41,Female,PhD,2,Inheritance,15692892.0,8967475.0,19785000.0,10169492.0,Success,Decreased,2.0,8,3,13653714.75,-575267.5,1.8616397729499208,4551238.25,Micro
1441726.0,GICUMBI,Other Service Activities,INDIVIDUAL,2022,32,Male,Vocational/Technical,2,Microfinance,0.0,2360674.0,774034.0,768707.0,Fail,Decreased,1.0,4,2,975853.75,71948.1,0.6768644479849514,487926.875,Micro
11677015.0,KICUKIRO,Transportation And Storage,INDIVIDUAL,2022,33,Male,Secondary,3,Microfinance,0.0,13303295.0,13744787.0,8704464.0,Fail,Decreased,2.0,3,2,8938136.5,2655488.4,0.7654469686433589,2979378.8333333335,Micro
6449990.0,NYARUGENGE,Unclassified,INDIVIDUAL,2021,42,Female,Vocational/Technical,2,Bank Loan,4214980.0,2770520.0,12424585.0,4686477.0,Fail,Increased,1.0,4,3,6024140.5,1106855.6,0.9339765745409567,3012070.25,Micro
78791344.875,RUSIZI,Transportation And Storage,INDIVIDUAL,2022,25,Female,Master's Degree,3,Bank Loan,0.0,76384216.0,77424801.0,125209516.0,Success,Increased,5.0,7,2,69754633.25,37666913.3,0.8853083098829603,11625772.208333334,Micro
3479589.0,KICUKIRO,Transportation And Storage,INDIVIDUAL,2022,46,Male,No Formal Education,7,Crowdfunding,0.0,2570959.0,2802989.0,2215616.0,Success,Decreased,1.0,1,2,1897391.0,687887.8,0.545291542969143,948695.5,Micro
2231436.0,MUSANZE,"Arts, Entertainment And Recreation",INDIVIDUAL,2022,46,Female,Vocational/Technical,1,Microfinance,0.0,1630138.0,3346954.0,18000.0,Fail,Decreased,1.0,4,2,1248773.0,177081.6,0.5596272715743263,624386.5,Micro
361506.0,GICUMBI,Other Service Activities,INDIVIDUAL,2022,44,Female,Primary,3,Foreign Investment,0.0,265129.0,1308035.0,303054.0,Success,Increased,2.0,2,2,469054.5,195206.8,1.2974976971400278,156351.5,Micro
681514.0,NGOMA,Other Service Activities,INDIVIDUAL,2022,22,Male,Master's Degree,0,Personal Savings,0.0,352636.0,414817.0,741991.0,Success,Increased,1.0,7,2,377361.0,228815.4,0.5537090159424224,188680.5,Micro
562416.0,NGORORERO,Other Service Activities,INDIVIDUAL,2022,43,Female,No Formal Education,1,Business Partner,0.0,420940.0,741985.0,15000.0,Fail,Decreased,1.0,1,2,294481.25,36604.5,0.523599482234712,147240.625,Micro
78791344.875,GASABO,Transportation And Storage,INDIVIDUAL,2022,22,Male,Secondary,0,Crowdfunding,0.0,48662123.0,93578014.0,120702858.0,Success,Increased,7.0,3,2,65735748.75,40702446.5,0.8343016357949731,8216968.59375,Small
2829059.0,NYANZA,Accommodation And Food Service Activities,INDIVIDUAL,2022,37,Female,PhD,4,Venture Capital,0.0,2266892.0,4356159.0,4900385.0,Success,Increased,3.0,8,2,2880859.0,1679042.2,1.0183096152078783,720214.75,Micro
731196.0,NYARUGENGE,Other Service Activities,INDIVIDUAL,2022,60,Male,No Formal Education,3,Business Partner,0.0,529628.0,455192.0,1143291.0,Fail,Increased,1.0,1,2,532027.75,335543.7,0.7276120525658611,266013.875,Micro
57900780.0,RUSIZI,Manufacturing,INDIVIDUAL,2022,52,Male,Vocational/Technical,0,Microfinance,0.0,66435466.0,91140524.0,76979213.0,Success,Increased,8.0,4,2,58638800.75,25564269.7,1.0127462831632617,6515422.305555556,Small
1116334.0,KIREHE,Other Service Activities,INDIVIDUAL,2022,60,Female,Certificate/Diploma,1,Business Partner,0.0,2017969.0,925241.0,2192254.0,Success,Increased,2.0,5,2,1283866.0,548403.4,1.1500723349173858,427955.3333333333,Micro
4390482.0,NYARUGENGE,Human Health And Social Work Activities,PRIVATE CORPORATION,2022,39,Male,PhD,6,Family/Friends,0.0,4464259.0,10292000.0,1731500.0,Fail,Decreased,4.0,8,2,4121939.75,1102224.1,0.9388351463836667,824387.95,Micro
207219.0,KIREHE,Other Service Activities,INDIVIDUAL,2022,29,Male,Vocational/Technical,0,Foreign Investment,0.0,402842.0,191244.0,113137.0,Success,Decreased,1.0,4,2,176805.75,12781.3,0.8532272464047872,88402.875,Micro
1738334.0,GICUMBI,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,51,Female,Master's Degree,0,Microfinance,0.0,4000000.0,3573280.0,9402800.0,Success,Increased,2.0,7,2,4244020.0,2778168.0,2.4414281481992828,1414673.3333333333,Micro
452149.0,RUSIZI,Manufacturing,PRIVATE CORPORATION,2022,51,Female,Bachelor's Degree,3,Inheritance,0.0,145763.0,2000000.0,717961.0,Success,Increased,1.0,6,2,715931.0,400812.0,1.5833926794205462,357965.5,Micro
1559237.0,GICUMBI,Other Service Activities,INDIVIDUAL,2021,21,Female,Secondary,3,Foreign Investment,2857945.0,1434872.0,1619620.0,1677381.0,Success,Decreased,3.0,3,3,1897454.5,-335694.4,1.2169114015948816,474363.625,Micro
25807521.0,NYARUGENGE,Construction,PRIVATE CORPORATION,2022,34,Female,Certificate/Diploma,1,Inheritance,0.0,9827410.0,11632038.0,19495000.0,Success,Increased,6.0,5,2,10238612.0,6028962.8,0.39672975964139445,1462658.857142857,Small
2247015.0,BUGESERA,Other Service Activities,INDIVIDUAL,2022,39,Female,PhD,4,Crowdfunding,0.0,4889371.0,4137603.0,122870.0,Success,Decreased,1.0,8,2,2287461.0,-38315.8,1.017999426795359,1143730.5,Micro
34953082.0,GASABO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2022,24,Female,Secondary,1,Bank Loan,0.0,112059486.0,120433245.0,51908996.0,Success,Decreased,5.0,3,2,71100431.75,16410074.7,2.034167679858169,11850071.958333334,Micro
18359165.0,KIREHE,Accommodation And Food Service Activities,INDIVIDUAL,2022,39,Female,Secondary,1,Bank Loan,0.0,38802398.0,54252501.0,21352380.0,Success,Decreased,6.0,3,2,28601819.75,7950724.3,1.5579040872553798,4085974.25,Small
9408341.0,GASABO,Unclassified,PRIVATE CORPORATION,2021,38,Female,Vocational/Technical,4,Personal Savings,12368492.0,5610000.0,5305100.0,10172900.0,Success,Decreased,6.0,4,3,8364123.0,-689167.6,0.8890113688469233,1194874.7142857143,Small
78514130.0,KICUKIRO,Construction,PRIVATE CORPORATION,2022,21,Male,Master's Degree,0,Personal Savings,0.0,112907690.0,107140030.0,6777600.0,Fail,Decreased,6.0,7,2,56706330.0,1456514.0,0.7222436175215389,8100904.285714285,Small
627572.0,KARONGI,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2021,36,Male,Bachelor's Degree,4,Family/Friends,965939.0,500000.0,1000000.0,3213000.0,Fail,Increased,1.0,6,3,1419734.75,724118.3,2.262262318487252,709867.375,Micro
42400695.0,KICUKIRO,Financial And Insurance Activities,INDIVIDUAL,2022,41,Female,PhD,4,Government Grant,0.0,12688393.0,14244342.0,119600.0,Fail,Decreased,1.0,8,2,6763083.75,191474.9,0.1595040739425598,3381541.875,Micro
78791344.875,NYARUGENGE,Financial And Insurance Activities,PRIVATE CORPORATION,2022,50,Female,No Formal Education,3,Family/Friends,0.0,166698618.875,185566199.75,196044153.75,Success,Increased,9.0,1,2,137077243.09375,60700004.2125,1.7397499886753902,13707724.309375,Small
523176.0,MUSANZE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,31,Male,Primary,0,Venture Capital,0.0,761377.0,1722822.0,244250.0,Fail,Decreased,1.0,2,2,682112.25,169419.5,1.3037886795482216,341056.125,Micro
45043425.0,NYARUGENGE,Mining And Quarrying,PRIVATE CORPORATION,2021,46,Female,Certificate/Diploma,5,Inheritance,10685508.0,12294347.0,47811125.0,23705182.0,Success,Increased,3.0,5,3,23624040.5,7457580.0,0.5244725501119741,5906010.125,Micro
23665503.0,RUTSIRO,Accommodation And Food Service Activities,INDIVIDUAL,2022,35,Male,PhD,1,Microfinance,0.0,53345327.0,59560916.0,35847795.0,Success,Decreased,3.0,8,2,37188509.5,11375897.4,1.571422670736275,9297127.375,Micro
50000.0,GASABO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2021,30,Female,Secondary,0,Family/Friends,30000.0,1.0,177022.0,249750.0,Success,Increased,1.0,3,3,114193.25,83627.1,2.283819323613528,57096.625,Micro
196528.0,HUYE,Other Service Activities,INDIVIDUAL,2022,36,Male,Bachelor's Degree,0,Family/Friends,0.0,84330.0,130423.0,217401.0,Fail,Increased,1.0,6,2,108038.5,69829.6,0.549733118267533,54019.25,Micro
4018095.0,KICUKIRO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2022,48,Female,Master's Degree,3,Personal Savings,0.0,3716441.0,763800.0,2733564.0,Fail,Decreased,1.0,7,2,1803451.25,524805.1,0.4488322951965309,901725.625,Micro
61302.0,NYAGATARE,Other Service Activities,INDIVIDUAL,2022,24,Female,Vocational/Technical,1,Business Partner,0.0,57008.0,7701.0,99150.0,Success,Increased,1.0,4,2,40964.75,24814.3,0.6682340179110321,20482.375,Micro
21097273.0,NYARUGENGE,Unclassified,PRIVATE CORPORATION,2022,40,Male,PhD,0,Inheritance,0.0,34578778.0,4800000.0,7200000.0,Fail,Decreased,1.0,8,2,11644694.5,-817877.8,0.5519525650565092,5822347.25,Micro
13603153.0,BUGESERA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2021,41,Male,Bachelor's Degree,3,Microfinance,894663.0,14731941.0,13518295.0,45862961.0,Success,Increased,6.0,6,3,18751965.0,13369124.8,1.3785012652212862,2678852.1428571427,Small
8305804.0,RUBAVU,"Professional, Scientific And Technical Activities",PRIVATE CORPORATION,2021,36,Female,Vocational/Technical,1,Microfinance,8181283.0,3410000.0,13803674.0,2322001.0,Fail,Decreased,1.0,4,3,6929239.5,-718417.2,0.8342646498442956,3464619.75,Micro
50000.0,GASABO,"Arts, Entertainment And Recreation",PRIVATE CORPORATION,2021,21,Male,PhD,1,Bank Loan,38461.0,1000.0,68569.0,31721.0,Fail,Decreased,1.0,8,3,34937.75,4734.9,0.6987410251794964,17468.875,Micro
266632.0,GASABO,Other Service Activities,INDIVIDUAL,2022,41,Female,Certificate/Diploma,1,Inheritance,0.0,188772.0,453186.0,207140.0,Fail,Increased,1.0,5,2,212274.5,88583.4,0.7961298863981577,106137.25,Micro
41994623.0,RULINDO,Transportation And Storage,INDIVIDUAL,2021,38,Male,Certificate/Diploma,4,Foreign Investment,49108839.375,23731950.0,60880741.0,80928048.0,Success,Increased,4.0,5,3,53662394.59375,13260641.6875,1.2778396252279816,10732478.91875,Micro
11236591.0,RUSIZI,"Arts, Entertainment And Recreation",INDIVIDUAL,2022,31,Male,No Formal Education,1,Inheritance,0.0,11699075.0,20886987.0,18595626.0,Success,Increased,3.0,1,2,12795422.0,6497479.0,1.1387280057868079,3198855.5,Micro
155683.0,MUSANZE,Other Service Activities,INDIVIDUAL,2021,48,Male,Secondary,7,Business Partner,500000.0,100151.0,223527.0,183340.0,Fail,Decreased,1.0,3,3,251754.5,-82660.4,1.6170865342617096,125877.25,Micro
3037622.0,KIREHE,Transportation And Storage,INDIVIDUAL,2021,35,Female,PhD,0,Government Grant,4443911.0,4284994.0,4009801.0,2575662.0,Success,Decreased,3.0,8,3,3828592.0,-587994.0,1.260390772653486,957148.0,Micro
4159130.0,GICUMBI,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2021,30,Female,Master's Degree,1,Venture Capital,9033165.0,12782461.0,65200.0,2195702.0,Fail,Decreased,1.0,7,3,6019132.0,-3322965.0,1.4472090443893209,3009566.0,Micro
643488.0,NYAMAGABE,Accommodation And Food Service Activities,INDIVIDUAL,2022,44,Male,Secondary,0,Venture Capital,0.0,1067504.0,577429.0,944598.0,Fail,Decreased,1.0,3,2,647382.75,234371.9,1.0060509969867395,323691.375,Micro
267911.0,GAKENKE,Other Service Activities,INDIVIDUAL,2022,53,Male,Primary,6,Family/Friends,0.0,451397.0,68000.0,403046.0,Success,Decreased,1.0,2,2,230610.75,82574.1,0.8607705141986921,115305.375,Micro
5090593.0,GICUMBI,Unclassified,INDIVIDUAL,2021,60,Male,Master's Degree,6,Inheritance,5088062.0,7657424.0,10136434.0,7599027.0,Success,Increased,2.0,7,3,7620236.75,1001190.5,1.4969248677069906,2540078.9166666665,Micro
32264958.0,KAYONZA,Transportation And Storage,INDIVIDUAL,2021,41,Male,Master's Degree,1,Business Partner,24383174.0,35950157.0,36589548.0,55905804.0,Success,Increased,4.0,7,3,38207170.75,9520728.1,1.1841692019506362,7641434.15,Micro
14661486.0,NYARUGENGE,Accommodation And Food Service Activities,PRIVATE CORPORATION,2021,21,Male,Bachelor's Degree,1,Bank Loan,20166877.0,27285221.0,2000000.0,10682710.0,Fail,Decreased,3.0,6,3,15033702.0,-5373772.2,1.0253872611966304,3758425.5,Micro
1904131.0,NYARUGURU,Other Service Activities,INDIVIDUAL,2021,40,Male,PhD,5,Family/Friends,1468520.0,1804194.0,1077336.0,3202468.0,Fail,Increased,1.0,8,3,1888129.5,447498.6,0.9915959082668638,944064.75,Micro
12077606.0,GASABO,"Agriculture, Forestry And Fishing",PRIVATE CORPORATION,2022,36,Female,Secondary,3,Business Partner,0.0,6562936.0,3577172.0,7626574.0,Fail,Increased,6.0,3,2,4441670.5,1989395.8,0.3677608072526288,634524.3571428572,Small
3474361.0,KAMONYI,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2021,26,Male,Secondary,1,Venture Capital,2580221.0,5834890.0,4731666.0,4689911.0,Success,Increased,1.0,3,3,4459172.0,522584.6,1.2834506018658964,2229586.0,Micro
